ID,DexID,Name,Type1,Type2,Rank,Starter,HP,Height,Weight,Attributes,Abilities,Learnset,Description,Img,Thumb,Exclude
567,#480,Uxie,Psychic,,Master,False,4,0,0,"Strength,5,5,Dexterity,6,6,Vitality,7,7,Special,5,5,Insight,7,7",Levitate,"Memento,5,Natural Gift,5,Flail,5,Rest,5,Confusion,5,Imprison,5,Endure,5,Swift,5,Yawn,5,Future Sight,5,Amnesia,5,Extrasensory,5,Foul Play,5,Hidden Power,5,Psych Up,5,Trick Room,5,Magic Room,5,Wonder Room,5",,480_Uxie_Dream.png,,False
568,#481,Mesprit,Psychic,,Master,False,4,0,0,"Strength,6,6,Dexterity,5,5,Vitality,6,6,Special,6,6,Insight,6,6",Levitate,"Healing Wish,5,Natural Gift,5,Copycat,5,Rest,5,Confusion,5,Imprison,5,Protect,5,Swift,5,Lucky Chant,5,Future Sight,5,Charm,5,Extrasensory,5,Helping Hand,5,Hidden Power,5,Psych Up,5,Role Play,5,Knock Off,5,Trick,5",,481_Mesprit_Dream.png,,False
569,#482,Azelf,Psychic,,Master,False,4,0,0,"Strength,7,7,Dexterity,7,7,Vitality,5,5,Special,7,7,Insight,5,5",Levitate,"Last Resort,5,Natural Gift,5,Flail,5,Rest,5,Confusion,5,Imprison,5,Detect,5,Swift,5,Uproar,5,Future Sight,5,Nasty Plot,5,Extrasensory,5,Explosion,5,Hidden Power,5,Swords Dance,5,Stealth Rock,5,Skill Swap,5,Zen Headbutt,5",,482_Azelf_Dream.png,,False
570,#483,Dialga,Steel,Dragon,Master,False,7,0,0,"Strength,7,7,Dexterity,5,5,Vitality,7,7,Special,8,8,Insight,6,6","Pressure,Telepathy","Dragon Breath,5,Scary Face,5,Metal Claw,5,Ancient Power,5,Slash,5,Power Gem,5,Metal Burst,5,Dragon Claw,5,Earth Power,5,Aura Sphere,5,Iron Tail,5,Roar of Time,5,Flash Cannon,5,Hidden Power,5,Psych Up,5,Trick Room,5,Dragon Pulse,5,Iron Defense,5",,483_Dialga_Dream.png,,False
571,#484,Palkia,Water,Dragon,Master,False,5,0,0,"Strength,7,7,Dexterity,6,6,Vitality,6,6,Special,8,8,Insight,7,7","Pressure,Telepathy","Dragon Breath,5,Scary Face,5,Water Pulse,5,Ancient Power,5,Slash,5,Power Gem,5,Aqua Tail,5,Dragon Claw,5,Earth Power,5,Aura Sphere,5,Hyper Voice,5,Spacial Rend,5,Hydro Pump,5,Hidden Power,5,Psych Up,5,Gravity,5,Dragon Pulse,5,Liquidation,5",,484_Palkia_Dream.png,,False
572,#485,Heatran,Fire,Steel,Ace,False,4,0,0,"Strength,5,5,Dexterity,5,5,Vitality,6,6,Special,7,7,Insight,6,6","Flash Fire,Flame Body","Ancient Power,5,Leer,5,Fire Fang,5,Metal Sound,5,Crunch,5,Scary Face,5,Lava Plume,5,Fire Spin,5,Iron Head,5,Earth Power,5,Heat Wave,5,Stone Edge,5,Magma Storm,5,Iron Defense,5,Sunny Day,5,Stomping Tantrum,5,Dragon Pulse,5,Uproar,5",,485_Heatran_Dream.png,,False
573,#486,Regigigas,Normal,,Master,False,6,0,0,"Strength,8,8,Dexterity,6,6,Vitality,6,6,Special,5,5,Insight,6,6",Slow Start,"Heavy Slam,5,Crush Grip,5,Fire Punch,5,Ice Punch,5,Thunder Punch,5,Dizzy Punch,5,Knock Off,5,Confuse Ray,5,Foresight,5,Revenge,5,Wide Guard,5,Zen Headbutt,5,Payback,5,Hidden Power,5,Psych Up,5,Giga Impact,5,Substitute,5,Strength,5,Superpower,5,Nature Power,5",,486_Regigigas_Dream.png,,False
574,#487,Giratina,Ghost,Dragon,Master,False,8,0,0,"Strength,6,6,Dexterity,5,5,Vitality,7,7,Special,6,6,Insight,7,7","Pressure,Telepathy","Dragon Breath,5,Scary Face,5,Ominous Wind,5,Ancient Power,5,Slash,5,Shadow Sneak,5,Destiny Bond,5,Dragon Claw,5,Earth Power,5,Aura Sphere,5,Shadow Claw,5,Shadow Force,5,Hex,5,Hidden Power,5,Psych Up,5,Spite,5,Pain Split,5,Outrage,5,Draco Meteor,5,Gravity,5",,487_Giratina_Altered_Forme_Dream.png,,False
575,#488,Cresselia,Psychic,,Pro,False,6,0,0,"Strength,5,5,Dexterity,5,5,Vitality,7,7,Special,5,5,Insight,7,7",Levitate,"Lunar Dance,5,Psycho Shift,5,Psycho Cut,5,Moonlight,5,Confusion,5,Double Team,5,Safeguard,5,Mist,5,Aurora Beam,5,Future Sight,5,Slash,5,Psychic,5,Moonblast,5,Rest,5,Captivate,5,Calm Mind,5,Protect,5,Magic Coat,5,Light Screen,5,Reflect,5",,488_Cresselia_Dream.png,,False
576,#489,Phione,Water,,Pro,False,4,0,0,"Strength,2,5,Dexterity,2,5,Vitality,2,5,Special,2,5,Insight,2,5",Hydration,"Bubble,5,Water Sport,5,Charm,5,Supersonic,5,Bubble Beam,5,Acid Armor,5,Whirlpool,5,Water Pulse,5,Aqua Ring,5,Dive,5,Rain Dance,5,Surf,5,Helping Hand,5,Heal Bell,5,Last Resort,5",,489_Phione_Dream.png,,False
577,#490,Manaphy,Water,,Pro,False,5,0,0,"Strength,6,6,Dexterity,6,6,Vitality,6,6,Special,6,6,Insight,6,6",Hydration,"Tail Glow,5,Bubble,5,Water Sport,5,Charm,5,Supersonic,5,Bubble Beam,5,Acid Armor,5,Whirlpool,5,Water Pulse,5,Aqua Ring,5,Dive,5,Rain Dance,5,Surf,5,Heart Swap,5,Liquidation,5,Icy Wind,5,Bounce,5",,490_Manaphy_Dream.png,,False
578,#491,Darkrai,Dark,,Pro,False,4,0,0,"Strength,5,5,Dexterity,7,7,Vitality,5,5,Special,7,7,Insight,5,5","Bad Dreams,Absolution","Ominous Wind,5,Disable,5,Quick Attack,5,Hypnosis,5,Feint Attack,5,Nightmare,5,Double Team,5,Haze,5,Dark Void,5,Nasty Plot,5,Dream Eater,5,Dark Pulse,5,Torment,5,Wonder Room,5,Foul Play,5,Spite,5",,491_Darkrai_Dream.png,,False
579,#492,Shaymin,Grass,,Pro,False,5,0,0,"Strength,6,6,Dexterity,6,6,Vitality,6,6,Special,6,6,Insight,6,6",Natural Cure,"Growth,5,Magical Leaf,5,Leech Seed,5,Synthesis,5,Sweet Scent,5,Natural Gift,5,Worry Seed,5,Aromatherapy,5,Energy Ball,5,Sweet Kiss,5,Healing Wish,5,Seed Flare,5,Earth Power,5,Endeavor,5,Giga Drain,5,Zen Headbutt,5",,492_Shaymin_Land_Forme_Dream.png,,False
580,#492,Sky Shaymin,Grass,Flying,Pro,False,5,0,0,"Strength,6,6,Dexterity,7,7,Vitality,5,5,Special,7,7,Insight,5,5",Serene Grace,"Growth,5,Magical Leaf,5,Leech Seed,5,Synthesis,5,Sweet Scent,5,Natural Gift,5,Worry Seed,5,Air Slash,5,Energy Ball,5,Sweet Kiss,5,Leaf Storm,5,Seed Flare,5,Endeavor,5,Zen Headbutt,5,Giga Drain,5,Tailwind,5",,492_Shaymin_Land_Forme_Dream.png,,False
581,#493,Arceus,Normal,,Master,False,6,0,0,"Strength,12,12,Dexterity,12,12,Vitality,12,12,Special,12,12,Insight,12,12",Multitype,"Seismic Toss,5,Cosmic Power,5,Natural Gift,5,Punishment,5,Gravity,5,Earth Power,5,Hyper Voice,5,Extreme Speed,5,Refresh,5,Future Sight,5,Recover,5,Hyper Beam,5,Perish Song,5,Judgement,5,Sunsteel Strike,5,Infestation,5,Zap Cannon,5,Draco Meteor,5,Light of Ruin,5,Inferno,5,Hurricane,5,Phantom Force,5,Frenzy Plant,5,Detect,5,Sheer Cold,5,Sludge Wave,5,Ancient Power,5,Origin Pulse,5",,493_Arceus_Bug_Dream.png,,False
582,#494,Victini,Psychic,Fire,Pro,False,5,0,0,"Strength,6,6,Dexterity,6,6,Vitality,6,6,Special,6,6,Insight,6,6",Victory Star,"Searing Shot,5,Focus Energy,5,Confusion,5,Incinerate,5,Quick Attack,5,Endure,5,Headbutt,5,Flame Charge,5,Reversal,5,Flame Burst,5,Zen Headbutt,5,Inferno,5,Double-Edge,5,Flare Blitz,5,Final Gambit,5,Stored Power,5,Overheat,5,Trick,5,Shock Wave,5,V-Create,5",,494_Victini_Dream.png,,False
583,#495,Snivy,Grass,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,2,4","Overgrow,Contrary","Tackle,0,Leer,0,Vine Whip,1,Wrap,1,Growth,2,Leaf Tornado,2,Leech Seed,2,Mega Drain,2,Slam,2,Leaf Blade,2,Coil,2,Giga Drain,3,Wring Out,3,Gastro Acid,3,Leaf Storm,3,Grass Pledge,4,Synthesis,4,Twister,4",,495_Snivy_Dream.png,,False
584,#496,Servine,Grass,,Amateur,False,4,0,0,"Strength,2,4,Dexterity,2,5,Vitality,2,5,Special,2,4,Insight,2,5","Overgrow,Contrary","Tackle,0,Leer,0,Vine Whip,1,Wrap,1,Growth,2,Leaf Tornado,2,Leech Seed,2,Mega Drain,2,Slam,2,Leaf Blade,2,Coil,2,Giga Drain,3,Wring Out,3,Gastro Acid,3,Leaf Storm,3,Grass Pledge,4,Synthesis,4,Twister,4",,496_Servine_Dream.png,,False
585,#497,Serperior,Grass,,Ace,False,5,0,0,"Strength,2,5,Dexterity,3,6,Vitality,3,6,Special,2,5,Insight,3,6","Overgrow,Contrary","Tackle,0,Leer,0,Vine Whip,1,Wrap,1,Growth,2,Leaf Tornado,2,Leech Seed,2,Mega Drain,2,Slam,2,Leaf Blade,2,Coil,2,Giga Drain,3,Wring Out,3,Gastro Acid,3,Leaf Storm,3,Grass Pledge,4,Synthesis,4,Dragon Pulse,4",,497_Serperior_Dream.png,,False
586,#498,Tepig,Fire,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,2,4","Blaze,Thick Fat","Tail Whip,0,Tackle,0,Odor Sleuth,1,Ember,1,Defense Curl,2,Flame Charge,2,Smog,2,Rollout,2,Take Down,2,Heat Crash,2,Assurance,2,Flamethrower,3,Head Smash,3,Roar,3,Flare Blitz,3,Fire Pledge,4,Body Slam,4,Sucker Punch,4",,498_Tepig_Dream.png,,False
587,#499,Pignite,Fire,Fighting,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,4,Special,2,5,Insight,2,4","Blaze,Thick Fat","Tail Whip,0,Tackle,0,Odor Sleuth,1,Ember,1,Defense Curl,1,Flame Charge,2,Arm Thrust,2,Smog,2,Rollout,2,Take Down,2,Heat Crash,2,Assurance,2,Flamethrower,3,Head Smash,3,Roar,3,Flare Blitz,3,Fire Pledge,4,Body Slam,4,Sucker Punch,4",,499_Pignite_Dream.png,,False
588,#500,Emboar,Fire,Fighting,Ace,False,5,0,0,"Strength,3,7,Dexterity,2,4,Vitality,2,4,Special,3,6,Insight,2,4","Blaze,Reckless","Tail Whip,0,Tackle,0,Odor Sleuth,1,Ember,1,Roar,1,Defense Curl,2,Flame Charge,2,Arm Thrust,2,Smog,2,Rollout,2,Take Down,2,Heat Crash,2,Assurance,2,Flamethrower,3,Head Smash,3,Hammer Arm,3,Flare Blitz,3,Blast Burn,4,Heavy Slam,4,Thunder Punch,4",,500_Emboar_Dream.png,,False
589,#501,Oshawott,Water,,Starter,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,2,4","Torrent,Shell Armor","Tackle,0,Tail Whip,0,Water Gun,1,Water Sport,1,Focus Energy,2,Razor Shell,2,Fury Cutter,2,Water Pulse,2,Revenge,2,Aqua Jet,2,Encore,2,Aqua Tail,3,Retaliate,3,Swords Dance,3,Hydro Pump,3,Water Pledge,4,Air Slash,4,Detect,4",,501_Oshawott_Dream.png,,False
590,#502,Dewott,Water,,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,4,Special,2,5,Insight,2,4","Torrent,Shell Armor","Tackle,0,Tail Whip,0,Water Gun,1,Water Sport,1,Focus Energy,2,Razor Shell,2,Fury Cutter,2,Water Pulse,2,Revenge,2,Aqua Jet,2,Encore,2,Aqua Tail,3,Retaliate,3,Swords Dance,3,Hydro Pump,3,Water Pledge,4,Air Slash,4,Detect,4",,502_Dewott_Dream.png,,False
591,#503,Samurott,Water,,Ace,False,5,0,0,"Strength,3,6,Dexterity,2,5,Vitality,2,5,Special,3,6,Insight,2,5","Torrent,Shell Armor","Tail Whip,0,Tackle,0,Water Sport,1,Water Gun,1,Encore,2,Focus Energy,2,Razor Shell,2,Fury Cutter,2,Water Pulse,2,Revenge,2,Aqua Jet,2,Slash,2,Megahorn,3,Aqua Tail,3,Retaliate,3,Swords Dance,3,Hydro Pump,3,Hydro Cannon,4,Night Slash,4,Smart Strike,4",,503_Samurott_Dream.png,,False
592,#504,Patrat,Normal,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,1,3,Special,1,3,Insight,1,3","Run Away,Keen Eye,Analytic","Tackle,0,Leer,0,Bite,1,Bide,1,Detect,1,Sand Attack,2,Crunch,2,Hypnosis,2,Super Fang,2,After You,2,Work Up,2,Focus Energy,2,Mean Look,2,Hyper Fang,3,Nasty Plot,3,Baton Pass,3,Slam,3,Screech,4,Seed Bomb,4,Aqua Tail,4",,504_Patrat_Dream.png,,False
593,#505,Watchog,Normal,,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,5,Vitality,2,4,Special,2,4,Insight,2,4","Run Away,Keen Eye,Analytic","Leer,0,Tackle,0,Low Kick,1,Bite,1,Detect,1,Bide,1,Rototiller,2,Sand Attack,2,Crunch,2,Hypnosis,2,Confuse Ray,2,Super Fang,2,After You,2,Psych Up,2,Focus Energy,2,Mean Look,2,Hyper Fang,3,Nasty Plot,3,Baton Pass,3,Slam,3,Fire Punch,4,Thunder Punch,4,Revenge,4",,505_Watchog_Dream.png,,False
594,#506,Lillipup,Normal,,Starter,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,1,3,Insight,2,4","Vital Spirit,Sand Rush,Scrappy","Leer,0,Tackle,0,Odor Sleuth,1,Bite,1,Baby-Doll Eyes,1,Helping Hand,2,Take Down,2,Work Up,2,Crunch,2,Roar,2,Retaliate,2,Reversal,3,Last Resort,3,Giga Impact,3,Play Rough,3,Lick,4,Endure,4,Yawn,4",,506_Lillipup_Dream.png,,False
595,#507,Herdier,Normal,,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,4,Special,1,3,Insight,2,4","Intimidate,Sand Rush,Scrappy","Leer,0,Tackle,0,Odor Sleuth,1,Bite,1,Helping Hand,1,Take Down,2,Work Up,2,Crunch,2,Roar,2,Retaliate,2,Reversal,3,Last Resort,3,Giga Impact,3,Play Rough,3,Lick,4,Endure,4,Yawn,4",,507_Herdier_Dream.png,,False
596,#508,Stoutland,Normal,,Amateur,False,5,0,0,"Strength,3,6,Dexterity,2,5,Vitality,2,5,Special,2,4,Insight,2,5","Intimidate,Sand Rush,Scrappy","Tackle,0,Leer,0,Bite,1,Odor Sleuth,1,Ice Fang,2,Fire Fang,2,Thunder Fang,2,Helping Hand,2,Take Down,2,Work Up,2,Crunch,2,Roar,2,Retaliate,2,Reversal,3,Last Resort,3,Giga Impact,3,Play Rough,3,Psychic Fangs,4,Iron Head,4,Superpower,4",,508_Stoutland_Dream.png,,False
597,#509,Purrloin,Dark,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,1,3,Special,2,4,Insight,1,3","Limber,Unburden,Prankster","Scratch,0,Growl,0,Assist,1,Sand Attack,1,Fury Swipes,2,Pursuit,2,Torment,2,Fake Out,2,Hone Claws,2,Assurance,2,Slash,2,Captivate,2,Snatch,2,Night Slash,3,Nasty Plot,3,Sucker Punch,3,Play Rough,3,Trick,4,Fake Tears,4,Pay Day,4",,509_Purrloin_Dream.png,,False
598,#510,Liepard,Dark,,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,6,Vitality,2,4,Special,2,5,Insight,2,4","Limber,Unburden,Prankster","Scratch,0,Growl,0,Assist,1,Sand Attack,1,Fury Swipes,2,Pursuit,2,Torment,2,Fake Out,2,Hone Claws,2,Assurance,2,Slash,2,Taunt,2,Snatch,2,Night Slash,3,Nasty Plot,3,Sucker Punch,3,Play Rough,3,Charm,4,Fake Tears,4,Trick,4",,510_Liepard_Dream.png,,False
599,#511,Pansage,Grass,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,2,4","Gluttony,Overgrow","Scratch,0,Play Nice,0,Leer,1,Lick,1,Vine Whip,1,Fury Swipes,2,Leech Seed,2,Bite,2,Seed Bomb,2,Torment,2,Fling,2,Acrobatics,2,Grass Knot,3,Recycle,3,Natural Gift,3,Crunch,3,Grass Whistle,4,Nasty Plot,4,Giga Drain,4",,511_Pansage_Dream.png,,False
600,#512,Simisage,Grass,,Amateur,False,4,0,0,"Strength,3,6,Dexterity,3,6,Vitality,2,4,Special,3,6,Insight,2,4","Gluttony,Overgrow","Leer,1,Lick,1,Fury Swipes,2,Seed Bomb,3,Synthesis,4,Disarming Voice,4,Gunk Shot,4",,512_Simisage_Dream.png,,False
601,#513,Pansear,Fire,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,2,4","Gluttony,Blaze","Scratch,0,Play Nice,0,Leer,1,Lick,1,Incinerate,2,Fury Swipes,2,Yawn,2,Bite,2,Flame Burst,2,Amnesia,2,Fling,2,Acrobatics,2,Fire Blast,3,Natural Gift,3,Crunch,3,Nasty Plot,4,Fire Spin,4,Disarming Voice,4",,513_Pansear_Dream.png,,False
602,#514,Simisear,Fire,,Amateur,False,4,0,0,"Strength,3,6,Dexterity,3,6,Vitality,2,4,Special,3,6,Insight,2,4","Gluttony,Blaze","Leer,1,Lick,1,Fury Swipes,2,Flame Burst,3,Gunk Shot,4,Superpower,4,Heat Wave,4",,514_Simisear_Dream.png,,False
603,#515,Panpour,Water,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,2,4","Gluttony,Torrent","Scratch,0,Play Nice,0,Leer,1,Lick,1,Water Gun,1,Fury Swipes,2,Water Sport,2,Bite,2,Scald,2,Taunt,2,Fling,2,Acrobatics,2,Brine,3,Recycle,3,Natural Gift,3,Crunch,3,Nasty Plot,4,Aqua Tail,4,Disarming Voice,4",,515_Panpour_Dream.png,,False
604,#516,Simipour,Water,,Amateur,False,4,0,0,"Strength,3,6,Dexterity,3,6,Vitality,2,4,Special,3,6,Insight,2,4","Gluttony,Torrent","Leer,1,Lick,1,Fury Swipes,2,Scald,3,Aqua Ring,4,Hydro Pump,4,Gunk Shot,4",,516_Simipour_Dream.png,,False
605,#517,Munna,Psychic,,Beginner,True,3,0,0,"Strength,1,3,Dexterity,1,3,Vitality,2,4,Special,2,4,Insight,2,4","Forewarn,Synchronize,Telepathy","Psywave,0,Defense Curl,0,Lucky Chant,1,Yawn,1,Psybeam,1,Imprison,2,Moonlight,2,Hypnosis,2,Zen Headbutt,2,Calm Mind,2,Nightmare,2,Dream Eater,2,Psychic,2,Synchronoise,3,Telekinesis,3,Future Sight,3,Stored Power,3,Heal Bell,4,Pain Split,4,Healing Wish,4",,517_Munna_Dream.png,,False
606,#518,Musharna,Psychic,,Amateur,False,6,0,0,"Strength,2,4,Dexterity,1,3,Vitality,2,5,Special,3,6,Insight,3,6","Forewarn,Synchronize,Telepathy","Psychic Terrain,0,Defense Curl,1,Psybeam,2,Hypnosis,2,Lucky Chant,3,Pain Split,4,Heal Bell,4,Healing Wish,4",,518_Musharna_Dream.png,,False
607,#519,Pidove,Normal,Flying,Starter,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,2,4,Special,1,3,Insight,1,3","Big Pecks,Super Luck,Rivalry","Gust,0,Growl,0,Leer,1,Quick Attack,1,Air Cutter,1,Roost,2,Detect,2,Taunt,2,Air Slash,2,Razor Wind,2,Feather Dance,2,Swagger,3,Facade,3,Tailwind,3,Sky Attack,3,Steel Wing,4,Lucky Chant,4,Hypnosis,4",,519_Pidove_Dream.png,,False
608,#520,Tranquill,Normal,Flying,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,1,3","Big Pecks,Super Luck,Rivalry","Gust,0,Growl,0,Leer,1,Quick Attack,1,Air Cutter,1,Roost,2,Detect,2,Taunt,2,Air Slash,2,Razor Wind,2,Feather Dance,2,Swagger,3,Facade,3,Tailwind,3,Sky Attack,3,Steel Wing,4,Lucky Chant,4,Hypnosis,4",,520_Tranquill_Dream.png,,False
609,#521,Unfezant,Normal,Flying,Amateur,False,5,0,0,"Strength,3,6,Dexterity,2,5,Vitality,2,5,Special,2,4,Insight,2,4","Big Pecks,Super Luck,Rivalry","Gust,0,Growl,0,Leer,1,Quick Attack,1,Air Cutter,2,Roost,2,Detect,2,Taunt,2,Air Slash,2,Razor Wind,2,Feather Dance,2,Swagger,3,Facade,3,Tailwind,3,Sky Attack,3,Heat Wave,4,Night Slash,4,Lucky Chant,4",,521_Unfezant_Dream.png,,False
610,#522,Blitzle,Electric,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,5,Vitality,1,3,Special,2,4,Insight,1,3","Lightning Rod,Motor Drive,Sap Sipper","Quick Attack,0,Tail Whip,0,Charge,1,Shock Wave,1,Thunder Wave,2,Flame Charge,2,Pursuit,2,Spark,2,Stomp,2,Wild Charge,2,Agility,3,Discharge,3,Thrash,3,Me First,4,Bounce,4,Double Kick,4",,522_Blitzle_Dream.png,,False
611,#523,Zebstrika,Electric,,Amateur,False,4,0,0,"Strength,3,6,Dexterity,3,6,Vitality,2,4,Special,2,5,Insight,2,4","Lightning Rod,Motor Drive,Sap Sipper","Quick Attack,0,Tail Whip,0,Shock Wave,1,Charge,1,Thunder Wave,2,Ion Deluge,2,Flame Charge,2,Pursuit,2,Spark,2,Stomp,2,Wild Charge,2,Agility,3,Discharge,3,Thrash,3,Bounce,4,Double Kick,4,Screech,4",,523_Zebstrika_Dream.png,,False
612,#524,Roggenrola,Rock,,Beginner,True,3,0,0,"Strength,2,5,Dexterity,1,2,Vitality,2,5,Special,1,3,Insight,1,3","Sturdy,Weak Armor,Sand Force","Tackle,0,Harden,0,Sand Attack,1,Headbutt,1,Rock Blast,2,Mud Slap,2,Iron Defense,2,Smack Down,2,Rock Slide,2,Stealth Rock,2,Sandstorm,3,Stone Edge,3,Explosion,3,Autotomize,4,Lock-On,4,Magnitude,4",,524_Roggenrola_Dream.png,,False
613,#525,Boldore,Rock,,Amateur,False,4,0,0,"Strength,3,6,Dexterity,1,2,Vitality,3,6,Special,2,4,Insight,1,3","Sturdy,Weak Armor,Sand Force","Tackle,0,Harden,0,Sand Attack,1,Headbutt,1,Rock Blast,2,Mud Slap,2,Iron Defense,2,Smack Down,2,Power Gem,2,Rock Slide,2,Stealth Rock,2,Sandstorm,3,Stone Edge,3,Explosion,3,Autotomize,4,Magnitude,4,Wide Guard,4",,525_Boldore_Dream.png,,False
614,#526,Gigalith,Rock,,Ace,False,5,0,0,"Strength,3,7,Dexterity,1,3,Vitality,3,7,Special,2,4,Insight,2,5","Sturdy,Sand Stream,Sand Force","Tackle,0,Harden,0,Sand Attack,1,Headbutt,1,Rock Blast,2,Mud Slap,2,Iron Defense,2,Smack Down,2,Power Gem,2,Rock Slide,2,Stealth Rock,2,Sandstorm,3,Stone Edge,3,Explosion,3,Heavy Slam,4,Wide Guard,4,Superpower,4",,526_Gigalith_Dream.png,,False
615,#527,Woobat,Psychic,Flying,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,5,Vitality,1,3,Special,2,4,Insight,1,3","Unaware,Klutz,Simple","Confusion,0,Odor Sleuth,0,Gust,1,Assurance,2,Heart Stamp,2,Imprison,2,Air Cutter,2,Attract,2,Amnesia,2,Calm Mind,2,Psychic,2,Future Sight,3,Air Slash,3,Endeavor,3,Roost,4,Giga Drain,4,Heat Wave,4",,527_Woobat_Dream.png,,False
616,#528,Swoobat,Psychic,Flying,Amateur,False,4,0,0,"Strength,2,4,Dexterity,3,6,Vitality,2,4,Special,2,5,Insight,2,4","Unaware,Klutz,Simple","Confusion,0,Odor Sleuth,0,Gust,1,Assurance,2,Heart Stamp,2,Imprison,2,Air Cutter,2,Attract,2,Amnesia,2,Calm Mind,2,Psychic,2,Future Sight,3,Air Slash,3,Endeavor,3,Roost,4,Giga Drain,4,Heat Wave,4",,528_Swoobat_Dream.png,,False
617,#529,Drilbur,Ground,,Beginner,True,3,0,0,"Strength,2,5,Dexterity,2,4,Vitality,1,3,Special,1,3,Insight,2,4","Sand Rush,Sand Force,Mold Breaker","Scratch,0,Mud Sport,0,Rapid Spin,1,Mud Slap,1,Fury Swipes,2,Metal Claw,2,Dig,2,Hone Claws,2,Slash,2,Rock Slide,2,Sandstorm,2,Swords Dance,3,Earthquake,3,Drill Run,3,Fissure,3,Iron Defense,4,Rock Climb,4,Submission,4",,529_Drilbur_Dream.png,,False
618,#530,Excadrill,Ground,Steel,Amateur,False,5,0,0,"Strength,3,7,Dexterity,2,5,Vitality,2,4,Special,2,4,Insight,2,4","Sand Rush,Sand Force,Mold Breaker","Mud Sport,0,Scratch,0,Mud Slap,1,Rapid Spin,1,Metal Claw,2,Fury Swipes,2,Hone Claws,2,Dig,2,Rock Slide,2,Slash,2,Sandstorm,2,Horn Drill,2,Rototiller,2,Swords Dance,3,Earthquake,3,Drill Run,3,Fissure,3,Iron Defense,4,Smart Strike,4,Iron Head,4",,530_Excadrill_Dream.png,,False
619,#531,Audino,Normal,,Beginner,False,5,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,5,Special,2,4,Insight,2,5","Healer,Regenerator,Klutz","Play Nice,0,Pound,0,Growl,0,Helping Hand,0,Hyper Voice,1,Misty Terrain,1,Refresh,1,Baby-Doll Eyes,1,Double Slap,1,Disarming Voice,2,Secret Power,2,Attract,2,Take Down,2,Entrainment,2,Heal Pulse,2,After You,3,Double-Edge,3,Simple Beam,3,Last Resort,3,Draining Kiss,4,Wish,4,Heal Bell,4",,531_Audino_Dream.png,,False
620,#531M,Mega-Audino,Normal,Fairy,Amateur,False,6,0,0,"Strength,2,4,Dexterity,2,4,Vitality,3,7,Special,2,5,Insight,3,7",Inner Focus,"Play Nice,0,Pound,0,Growl,0,Helping Hand,0,Hyper Voice,1,Misty Terrain,1,Refresh,1,Baby-Doll Eyes,1,Double Slap,1,Disarming Voice,2,Secret Power,2,Attract,2,Take Down,2,Entrainment,2,Heal Pulse,2,After You,3,Double-Edge,3,Simple Beam,3,Last Resort,3,Draining Kiss,4,Wish,4,Heal Bell,4",,531M_Audino_Mega_Dream.png,,False
621,#532,Timburr,Fighting,,Beginner,True,3,0,0,"Strength,2,5,Dexterity,1,3,Vitality,2,4,Special,1,3,Insight,1,3","Guts,Sheer Force,Iron Fist","Pound,0,Leer,0,Focus Energy,1,Bide,1,Low Kick,2,Rock Throw,2,Wake-Up Slap,2,Chip Away,2,Bulk Up,2,Rock Slide,2,Dynamic Punch,2,Scary Face,2,Hammer Arm,3,Stone Edge,3,Focus Punch,3,Superpower,3,Foresight,4,Mach Punch,4,Detect,4",,532_Timburr_Dream.png,,False
